index,Achnanthes;spp.,Actinoptychus;spp.,Asterionella;glacialis,Asterionella;japonica,Asterionella;spp.,Atecados;XXX,Centrica;XXX,Cerataulina;pelagica,Cerataulina;spp.,Ceratium;furca,Ceratium;fusus,Ceratium;spp.,Chaetoceros;convolutus,Chaetoceros;curvisetus,Chaetoceros;debilis,Chaetoceros;socialis,Chaetoceros;spp.,Cianoficea;XXX,Ciliados;spp.,Cistos;XXX,Cloroficea;coccoide,Cocconeis;spp.,Cochlodinium;spp.,Corethron;hystrix,Corethron;spp.,Coscinodiscus;spp.,Cylindrotheca;closterium,Detonula;pumila,Diatomea;XXX,Dictyocha;speculum,Dinophysis;acuminata,Dinophysis;spp.,Diploneis;spp.,Ditylum;brightwellii,Ditylum;spp.,Ebria;XXX,Eucampia;cornuta,Eucampia;spp.,Euglenophyta;XXX,Fitoflagelado;XXX,Flagelado;XXX,Fragilaria;spp.,Grammatophora;marina,Grammatophora;spp.,Guinardia;delicatula,Guinardia;spp.,Gymnodinium;spp.,Gyrodinium;spp.,Gyrosigma;spp.,Heterocapsa;spp.,Lauderia;borialis,Lauderia;spp.,Lepidodinium;aff.chlorophorum,Leptocylindrus;danicus,Leptocylindrus;minimus,Lichmophora;abbreviata,Lichmophora;spp.,Melosira;spp.,Mesodinium;rubrum,Nanoplancton;spp.,Navicula;spp.,Nitzschia;australis,Nitzschia;longissima,Nitzschia;spp.,Odontella;aurita,Odontella;longicruris,Odontella;spp.,Paralia;spp.,Paralia;sulcata,Pellet Fec.Zoo.;spp.,Pennadas;XXX,Pleurosigma;spp.,Polykrikos;spp.,Prorocentrum;spp.,Protoperidinium;spp.,Protozoos;spp.,Pseudo-Nitzschia;seriata,Pseudo-Nitzschia;delicatissima,Pseudo-Nitzschia;spp.,Rhizosolenia;aff.setigera,Rhizosolenia;delicatula,Rhizosolenia;fragilissima,Rhizosolenia;spp.,Rhizosolenia;stolterforthii,Scrippsiella;spp.,Skeletonema;costatum,Skeletonema;spp.,Stephanopyxis;spp.,Stephanopyxis;turris,Tecados;XXX,Thalassionema;nitzschioides,Thalassionema;spp.,Thalassiosira;rotula,Thalassiosira;spp.,Thalassiosira;subtilis,Thalassiotrix;frauenfeldii,Thalassiotrix;spp.,Tintinidos;spp.,Torodinium;spp.
2012/09/07,-0.03167688,0.086520036,-0.139766012,0.240380998,-0.113390341,-0.047146321,-0.08063888,-0.134672834,-0.136274211,-0.233279447,-0.116740508,-0.191737994,0.098831732,-0.122599122,-0.15866319,-0.170503902,0.001080667,0.976837827,-0.008345392,-0.081225639,-0.197529694,-0.050945043,-0.077059761,-0.181840622,-0.046606486,1.151179263,-0.134596118,-0.214664478,0.186588645,-0.165121388,-0.340060754,0.065060889,-0.155748504,-0.088868321,0.205371614,-0.174000239,-0.132023669,-0.194382489,-0.105542495,-0.060276398,0.391774176,0.206593036,0.160643404,0.258875533,-0.109026733,-0.127080841,-0.079447767,-0.273976353,-0.115591256,-0.132890201,-0.112523088,-0.110582073,-0.068291644,-0.124328381,-0.137985439,1.343704058,0.048842383,-0.103924862,0.146022622,0.396133136,0.004842314,-0.10921869,-0.103569749,-0.174495557,0.028362344,-0.189402319,0.080384428,-0.017777315,0.96520515,-0.243821637,-0.111755965,-0.085246307,-0.081861675,-0.126421192,-0.400359927,-0.166267628,-0.233401855,0.313260562,-0.163435745,-0.127857272,-0.270684072,-0.09729191,-0.130426873,-0.190354029,-0.121436962,-0.226573753,-0.050204239,0.321462533,-0.078727622,-0.049481921,-0.327030653,0.015293621,-0.134967248,-0.237028484,-0.065472533,-0.13114831,-0.076800197,-0.060393067,-0.111988037
2012/09/21,0.823697218,-0.130485729,-0.165848098,6.575203987,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,0.664366316,-0.159065003,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,2.550322921,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.139285156,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,-0.174002239,-0.10921869,1.632434232,-0.180790306,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.235560672,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,0.079949997,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.31613198,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2012/10/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.150645918,-0.244085664,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,0.506961043,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,0.046704939,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.127270601,-0.146294863,-0.121793854,0.040014881,-0.12619813,1.017685305,-0.488353547,-0.274754305,-0.10921869,0.735536175,-0.188056374,-0.19255991,-0.189402319,0.499750748,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.184439891,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.244307964,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.094426127,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2012/10/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,0.127664033,-0.077898618,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,3.918410469,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.011512678,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.146294863,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,-0.475655131,-0.10921869,-0.159569877,-0.195307925,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.235560672,-0.122939669,-0.178535857,-0.14416996,-0.279157922,3.729798043,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.022683851,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2012/11/07,-0.082659443,-0.130485729,-0.08519089,-0.062717761,-0.077744962,-0.20756541,-0.066471237,-0.132070491,-0.131367613,-0.233279447,-0.198122883,0.523248122,-0.194892727,-0.122599122,0.091916762,-0.1341508,0.146253894,-0.139782736,-0.100130162,0.167023117,-0.197529694,-0.099590588,-0.083501058,0.017332429,-0.174510259,-0.259724135,0.432919766,-0.168301697,-0.170086079,0.701837249,0.148047645,-0.214293457,-0.094768722,-0.085000555,-0.138220182,-0.014153526,-0.080479168,-0.194382489,-0.12363174,-0.060276398,-0.178664627,-0.042557122,0.035985015,0.086029012,-0.046170476,-0.127080841,-0.070018328,-0.158956545,-0.190749795,-0.150795591,-0.018411822,-0.110105846,-0.068237938,-0.104111474,-0.130415815,-0.07823726,-0.007106734,-0.088464594,-0.051364099,-0.288575898,-0.15330057,-0.10921869,-0.159569877,-0.178548614,-0.187135732,-0.189402319,-0.047508993,-0.161947407,-0.332884107,-0.243821637,-0.154845304,-0.084708084,-0.080494467,-0.126852763,0.673781284,-0.061403596,-0.074820538,-0.122939669,-0.125794029,-0.02089011,-0.120621086,-0.073171595,0.271015389,-0.190354029,-0.183378896,-0.183561048,-0.118692355,-0.183089519,-0.079157353,-0.060053362,0.089094361,-0.172919985,0.522469645,-0.251014659,-0.132231389,-0.156198835,-0.128607861,-0.174589471,0.011674675
2012/11/21,-0.082659443,-0.080467593,-0.146560505,0.004331954,-0.042099582,-0.17358089,-0.091110617,0.099538075,0.035456727,-0.164767331,-0.198122883,-0.191737994,0.866662024,0.042826935,0.168314586,-0.145016251,-0.071504207,-0.139782736,0.466234707,-0.114677599,0.023617404,-0.099590588,-0.083501058,-0.049058588,0.301277445,-0.150954912,-0.194855655,-0.061589526,0.326157016,0.10146412,0.325541609,-0.214293457,-0.003299048,-0.071141058,-0.178347691,0.016053727,-0.089069918,-0.168080432,0.126557668,-0.060276398,-0.13982875,-0.055078213,-0.092892407,-0.138204312,-0.102527024,1.171013893,-0.080631035,-0.120136457,-0.049274898,0.067479639,-0.110780287,-0.054228562,-0.068291644,-0.118158574,-0.094996374,0.178954059,-0.059523513,0.070435519,-0.044313124,-0.062949489,0.010763677,-0.090520121,-0.159569877,-0.139301227,-0.111197238,0.19207397,0.11165602,-0.200075035,-0.332884107,-0.243821637,-0.048728041,-0.099470758,-0.082868533,-0.126852763,-0.002899603,1.381559278,0.85801406,0.078729788,0.02687203,0.099746946,-9.21E-04,0.095670609,0.173696053,-0.178099224,-0.183378896,0.192894277,0.018908072,-0.216728559,-0.079157353,-0.042982776,-0.386673941,0.142228378,-0.104443392,-0.138978301,-0.132231389,-0.156198835,-0.128607861,0.255326401,0.106063039
2012/12/07,-0.082659443,-0.130485729,0.060065913,-0.046396449,-0.113390341,0.006130445,-0.091110617,0.806005834,-0.136274211,-0.110678819,-0.06105783,-0.094810052,0.359164358,0.544570371,0.719550788,0.070872631,0.785300156,-0.139782736,-0.085565729,0.43389748,-0.197529694,-0.099590588,-0.078076808,-0.05313523,-0.174510259,-0.139295714,-0.179120895,0.116885955,-0.143968021,-0.082808185,-0.108462271,-0.120195151,-0.101187646,-0.057434236,-0.034733448,0.916335857,-0.066139721,-0.046695194,0.014630827,-0.060276398,-0.185338857,-0.117683671,-0.201531635,-0.026743303,-0.107978786,0.204762925,-0.075024275,-0.162813864,-0.190749795,0.026553034,0.215329929,-0.100024319,-0.054356312,-0.092379321,0.082965596,-0.069831601,-0.136750525,-0.034929312,0.168212259,0.400854593,-0.156185314,0.076335533,-0.128131208,-0.152200783,-0.19255991,0.122662495,-0.104987551,-0.063618262,-0.102007978,-0.243821637,0.119054065,-0.145442244,-0.080012513,-0.126852763,-0.054862834,-0.086766163,0.354802067,-0.122939669,-0.062177674,0.180498103,0.011737498,-0.044537537,1.210159705,-0.175734262,-0.169469129,-0.075580297,-0.124493845,0.661917142,-0.069603745,-0.070328615,-0.261548549,-0.20793647,-0.00849715,-0.132171435,-0.047101299,-0.156198835,-0.128607861,-0.110479209,-0.196412406
2012/12/21,-0.064532309,-0.130485729,0.466083595,0.311398694,-0.074570295,0.437973817,-0.091110617,-0.016515599,-0.136274211,-0.029455903,-0.067911082,0.314710505,0.011889293,0.998823839,0.154495515,0.133294437,0.7968566,-0.139782736,-0.012809055,-0.171017742,-0.197529694,-0.006191142,-0.076630341,-0.10659747,-0.148929504,0.428046633,0.037313783,0.254686462,-0.170086079,-0.101188784,0.382857368,-0.214293457,-0.155748504,1.146091814,-0.178347691,0.249656484,0.096428921,0.504624192,0.069210882,-0.044716376,0.201365153,0.933305452,-0.12766975,-0.102908325,0.209651187,0.119866228,-0.070812658,0.47165063,-0.190749795,-0.205364399,0.035059499,-0.058970988,-0.068291644,0.401319715,1.03799045,0.013957532,0.050926128,-0.089313598,-0.067470011,0.186909493,-0.071021294,-0.103439132,-0.159569877,0.451884523,-0.19255991,0.114007572,-0.124727662,-0.200075035,-0.332884107,-0.243821637,0.200224362,-0.010218091,-0.084564295,-0.116495072,0.39550315,-0.055320849,-0.020702435,-0.122939669,0.144494677,0.232342984,0.39857318,-0.051161808,0.05690234,-0.047994052,0.127156669,-0.03517902,-0.119413648,0.263629777,0.054552154,-0.068973344,-0.146685158,-0.20793647,-0.005739808,0.171426294,-0.132231389,0.196512556,0.120068927,0.008124775,0.088048055
2014/01/07,1.12460763,-0.130485729,0.024923734,-0.090218621,-0.098241055,-0.099621761,0.851811079,0.786990465,0.239080554,0.151073521,-0.198122883,-0.122676835,-0.194892727,-0.029288055,-0.119942098,0.042350732,0.291870007,-0.139782736,0.217554735,-0.171017742,-0.103542177,-0.071570754,-0.083501058,-0.125408258,-0.174510259,-0.208400437,0.01937339,0.155543921,-0.170086079,0.763380424,0.055972652,-0.214293457,-0.155748504,-0.071608413,-0.144239308,0.864457991,0.616706222,0.806941894,1.183358039,-0.052885388,0.822385257,0.143068061,0.963247911,-0.127615516,-0.080947134,0.031712546,-0.09105929,0.222670075,-0.190749795,-0.158980912,0.109128552,0.543233305,-0.068245993,0.037057868,1.104403724,-0.097111784,0.747528478,0.141615642,0.120767837,0.212325308,-0.163416457,0.138660121,-0.114769774,0.281192605,0.084073174,0.09779483,-0.124727662,-0.200075035,-0.118027954,0.113082826,0.612913892,-0.1850806,-0.084564295,-0.124090712,0.541818354,0.117023663,0.324601637,-0.045392961,0.160646204,0.134292318,0.86209323,0.240995506,0.063632017,0.331401075,0.086412641,-0.077651576,-0.093946472,-0.135255281,0.921945027,-0.048786508,-0.34592071,-0.193054463,-0.061621944,0.054852523,-0.132231389,-0.156198835,0.064807419,0.556267511,0.553037614
2014/01/21,-0.024862786,-0.065788358,0.231593218,-0.104156944,0.781295768,0.368955145,0.648285039,0.325357369,0.589049005,-0.005402193,-0.198122883,-0.051613904,-0.194892727,-0.118312477,0.009715425,0.603872075,0.319883248,-0.139782736,-0.050535017,-0.171017742,-0.197529694,-0.095078538,-0.08051379,-0.149126208,0.166566469,-0.040578373,0.018952968,0.347789493,-0.126934505,-0.090785924,0.15190621,0.368706916,-0.155748504,-0.069452413,0.049041527,0.333383109,0.312227496,0.636175713,-0.025813019,-0.058021323,0.003503754,0.081292806,-0.08163988,-0.122858231,-0.104994221,-0.008290391,-0.079156692,-0.109421249,-0.190749795,-0.070919511,0.200418659,1.227189779,-0.068291644,0.954394584,0.053794174,0.003405052,-0.164597372,0.586623912,-0.118735604,0.137477995,-0.283843238,0.767138167,-0.159569877,0.21247412,-0.005465071,-0.141066193,-0.083960041,-0.200075035,-0.216114459,-0.174854591,0.176410755,-0.127017053,-0.084564295,-0.126252317,0.187530687,-0.14823702,0.379948925,-0.122939669,1.275095061,1.042392003,1.307684901,-0.023008332,0.105895118,0.994721074,-0.020594295,-0.040157045,-0.089872817,0.573446581,0.588284092,0.033902809,-0.124562298,-0.20793647,-0.114720097,0.226362341,0.228515223,0.252741909,-0.128607861,0.010772807,-0.139064293
2014/02/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.046333912,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.163528087,-0.181768554,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,6.815094984,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,25.14696004,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,0.018443783,-0.132713078,-0.142790009,-0.121793854,0.100936014,-0.12619813,-0.19553799,-0.488353547,-0.475655131,-0.10921869,-0.159569877,-0.195307925,3.034826066,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,0.232031734,-0.193196458,-0.235560672,-0.122939669,-0.178535857,-0.105502849,-0.081090904,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.215993241,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,2.170454793,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2014/02/21,-0.082659443,-0.130485729,0.549546271,-0.157006422,-0.113390341,-0.492117464,1.416819439,-0.134672834,-0.136274211,-0.233279447,10.21882115,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.16652833,0.14305432,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,2.075453958,-0.174510259,-0.267696748,-0.237593927,-0.168419483,-0.170086079,-0.235926842,7.203432692,-0.214293457,-0.155748504,0.733032072,-0.178347691,-0.195397044,-0.132023669,-0.159987491,-0.231859742,-0.060276398,-0.22647649,-0.117683671,1.374188581,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,0.091814341,-0.054596576,-0.132713078,-0.146294863,-0.121793854,0.100936014,-0.12619813,-0.19553799,-0.488353547,-0.475655131,-0.10921869,-0.159569877,-0.195307925,0.268495229,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,2.337566975,-0.193196458,-0.235560672,2.815672416,4.28E-04,-0.124836404,-0.165976769,-0.09729191,-0.134446813,-0.190354029,-0.183378896,0.076156272,-0.129789164,-0.234621665,-0.079157353,25.1060778,4.338354002,-0.20793647,-0.134967248,1.058440833,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2014/03/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,0.076437167,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.284196514,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.14349098,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,-0.475655131,-0.10921869,-0.159569877,-0.195307925,-0.19255991,-0.189402319,-0.124727662,-0.200075035,8.261362007,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.235560672,-0.122939669,0.08991057,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.119212841,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2014/03/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.272923405,-0.139782736,0.80675816,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,1.106725289,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.142089038,-0.121793854,0.464644275,-0.12619813,-0.19553799,-0.488353547,-0.475655131,-0.10921869,-0.159569877,-0.195307925,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.180562634,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.235560672,-0.122939669,0.233081998,-0.105502849,0.145271402,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.40493865,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2014/04/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.340562059,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.05466488,-0.340060754,-0.214293457,-0.155748504,-0.02311629,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.22647649,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.053656578,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.142089038,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,-0.475655131,-0.10921869,-0.159569877,-0.195307925,-0.19255991,-0.189402319,-0.124727662,-0.200075035,2.889958186,-0.243821637,-0.218579556,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.235560672,-0.122939669,-0.071157286,-0.14416996,0.060385537,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,0.204359845,-0.20793647,-0.134967248,-0.385632853,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2014/04/21,-0.082659443,1.171548858,-0.068971777,0.219231527,-0.113390341,-0.370207562,-0.075403012,-0.024073238,-0.032008998,0.203485289,0.127406618,-0.191737994,0.322062321,-0.069194675,-0.15866319,-0.140687109,-0.2029949,0.594751159,-0.124788757,0.128289269,0.859829868,-0.086618443,0.135503065,-0.134813652,0.081297287,-0.062983294,0.088758681,-0.19696504,-0.170086079,0.215339917,-0.143615612,-0.04668085,1.356041935,-0.065581143,1.072293006,-0.195397044,-0.132023669,0.138460774,-0.162167468,-0.060276398,0.729832422,-0.101054096,0.260664707,0.302995515,0.054345479,-0.06797117,-0.060680561,0.760071647,0.109884361,0.519377578,-0.096783415,-0.110582073,-0.062585366,-0.118100155,-0.142162056,-0.121793854,-0.205942831,1.054285064,1.43981282,0.054950291,0.088896635,-0.105606466,0.28843115,-0.09950676,-0.062888152,0.262238359,-0.124727662,0.124009801,0.002828632,-0.243821637,-0.086114343,1.302470697,0.039756258,0.852812153,0.056570464,-0.135748287,-0.211573819,-0.122939669,-0.101357509,-0.126447534,-0.228756939,-0.046036241,-0.121270342,-0.181673542,0.036859093,0.555570227,0.438506149,-0.128157682,-0.079157353,-0.071834471,0.380054597,-0.009509723,-0.04765141,-0.124159952,-0.11792592,-0.156198835,1.309054822,-0.174589471,0.095596587
2014/05/07,-0.082659443,-0.130485729,-0.165848098,-0.148786385,-0.113390341,-0.252048734,-0.052445744,-0.134672834,-0.136274211,0.035498852,1.404483892,-0.191737994,0.007551208,-0.064093489,-0.15866319,-0.170503902,-0.306814995,0.160985466,-0.094931484,-0.171017742,0.380855024,-0.099590588,-0.083501058,-0.123961274,0.140329797,-0.015741728,-0.202460131,-0.217561666,0.669709927,-0.061636494,-0.340060754,-0.214293457,-0.155748504,-0.068636927,-0.178347691,0.002111918,-0.132023669,-0.190413835,-0.017421976,-0.060276398,-0.126019542,-0.117683671,-0.082388455,-0.138204312,-0.126895569,-0.127080841,-0.068244851,0.109342927,0.179261473,-0.205364399,-0.112523088,-0.103835526,-0.068291644,-0.131874935,-0.145809575,-0.121793854,-0.150862012,-0.076854275,-0.025686559,0.015466949,0.443483808,-0.10921869,-0.159569877,-0.177440086,0.215296559,-0.011240316,-0.124727662,-0.200075035,-0.084973161,0.854345942,-0.190554261,-0.053573983,-0.031343456,1.058704454,-0.145884848,-0.087138297,-0.209581065,-0.122939669,-0.178076974,-0.140699835,-0.279157922,-0.09729191,-0.129499194,-0.190354029,-0.183378896,-0.227316866,-0.129789164,-0.234621665,-0.079157353,-0.071834471,0.401519567,-0.162145682,-0.134967248,-0.283312124,-0.132231389,-0.156198835,0.062681976,-0.174589471,0.127532683
2014/05/21,-0.06849762,-0.068484082,-0.100953383,-0.118046871,-0.113390341,-0.305188948,-0.091110617,-0.134672834,-0.136274211,0.421867656,0.344426286,-0.191737994,0.118413363,-0.122599122,-0.15866319,-0.170503902,-0.320117806,0.535673906,-0.110233336,0.008566464,0.448634483,-0.089861479,-0.083501058,-0.146570394,-0.003971895,0.088787026,-0.235279369,-0.214962448,-0.108055692,-0.132078843,-0.065037556,-0.04668085,-0.155748504,-0.079279483,-0.121500387,-0.152603435,-0.132023669,-0.194382489,-0.136032865,-0.060276398,-0.052269898,-0.117683671,-0.089060128,-0.033419353,-0.126895569,-0.127080841,-0.076923523,-0.253750475,-0.190749795,-0.205364399,-0.112523088,-0.090342432,-0.068291644,-0.13217396,-0.140365819,-0.121793854,-0.224885969,-0.120629813,-0.164487026,-0.168978994,-0.119013431,-0.10921869,-0.131569813,-0.191602908,-0.118118716,-0.189402319,-0.110076798,0.853200682,0.14270894,0.499729328,-0.205511239,-0.039497395,-0.081861675,0.603364434,-0.250486759,-0.092662159,-0.230443477,-0.122939669,-0.176112382,-0.118492581,-0.243788811,-0.020408406,-0.134111818,-0.190354029,-0.183378896,-0.246531641,1.214311784,-0.206104527,-0.079157353,-0.071834471,-0.258992,-0.018810976,-0.134967248,-0.318323992,-0.132231389,-0.156198835,0.221093872,0.434458014,-0.130859367
