index,Achnanthes;spp.,Alexandrium;catenella,Asterionella;glacialis,Asterionellopsis;glacialis,Atecados;XXX,Cerataulina;pelagica,Ceratium;furca,Ceratium;fusus,Chaetoceros;convolutus,Chaetoceros;spp.,Ciliados;spp.,Cistos;XXX,Cocconeis;spp.,Corethron;hystrix,Corethron;spp.,Coscinodiscus;spp.,Cylindrotheca;closterium,Detonula;pumila,Dictyocha;speculum,Dinophysis;acuminata,Dinophysis;acuta,Diplopsalis;spp.,Ditylum;brightwellii,Ebria;XXX,Eucampia;spp.,Eucampia;zodiacus,Euglenophyta;XXX,Flagelado;XXX,Grammatophora;marina,Grammatophora;spp.,Guinardia;delicatula,Guinardia;spp.,Gymnodinium;spp.,Gyrodinium;spp.,Gyrosigma;spp.,Heterocapsa;spp.,Lauderia;spp.,Lepidodinium;aff chlorophorum,Leptocylindrus;danicus,Leptocylindrus;mediterraneus,Leptocylindrus;minimus,Lichmophora;spp.,Melosira;spp.,Mesodinium;rubrum,Nanoplancton;spp.,Navicula;spp.,Nitzschia;longissima,Nitzschia;spp.,Odontella;aurita,Oxitoxum;spp.,Paralia;spp.,Paralia;sulcata,Pennadas;XXX,Pleurosigma;spp.,Prorocentrum;micans,Protoperidinium;spp.,Pseudo-Nitzschia;seriata,Pseudo-Nitzschia;delicatissima,Pseudo-Nitzschia;spp.,Rhizosolenia;aff. setigera,Rhizosolenia;delicatula,Rhizosolenia;spp.,Scrippsiella;spp.,Skeletonema;costatum,Skeletonema;spp.,Stephanopyxis;spp.,Tecados;XXX,Thalassionema;nitzschioides,Thalassiosira;minima,Thalassiosira;spp.,Thalassiotrix;frauenfeldii,Thalassiotrix;spp.,Tintinidos;spp.
2013/12/07,1.019902139,-0.007172116,0.082097151,0.233359528,-0.034846809,-0.078254506,0.477000871,0.453804711,1.061088051,0.480852302,-0.045640701,-0.111405314,-0.20387063,-0.150576801,-0.212292225,-0.065398211,0.037363603,0.54794459,0.399352396,0.220678949,-0.067822393,0.919690981,1.381438178,0.878991006,0.409100512,-0.098430781,0.037195254,0.532687554,-0.188628783,-0.040636321,0.807134462,-0.057401961,-0.101985847,-0.177716202,0.339898541,-0.050947027,-0.107597397,-0.089738832,-0.023601526,0.157531447,0.014741049,-0.127731626,0.568004663,0.138273439,1.325542779,-0.159413723,-0.076832844,-0.18022459,-0.102478679,0.728854997,0.016815026,-0.312870297,-0.120873671,-0.188674845,-0.101309294,0.169555184,0.280367462,-0.046108361,0.574807566,0.296195329,-0.081552892,-0.104806411,-0.226245073,-0.009095421,-0.013980309,-0.111041843,-0.120187854,0.569897259,0.001276995,-0.020383011,0.197441466,-0.083689314,0.198784646
2013/12/21,-0.140098285,0.251048589,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,0.789520198,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,0.092835919,-0.104224018,-0.232365576,-0.091332244,0.116421725,-0.220904883,-0.297053137,-0.069409153,-0.364467783,0.674914877,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,0.836308493,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.074857811,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.00264135,0.835750239,-0.101309294,0.369080654,-0.218912688,-0.108146861,-0.061334059,-0.068399592,-0.128377991,3.332718657,-0.226245073,-0.30740826,-0.115565556,-0.15737394,-0.172686035,-0.332323972,-0.110238168,-0.047965335,-0.191507687,-0.083689314,4.169792438
2014/01/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.181516816,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,0.103953822,1.683134292,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,2.851425451,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,0.592191437,9.156143654,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.118895699,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.135522289,4.260256951,-0.101309294,-0.212868635,0.676863085,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.461452867,-0.191507687,-0.083689314,-0.242438442
2014/01/21,-0.140098285,-0.112314709,-0.144360748,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,0.431212225,14.7388319,-0.181952901,-0.20387063,11.01631717,-0.212292225,-0.132937169,0.034561209,0.871420386,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,0.069794991,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.080372576,-0.103047596,0.161513884,0.27518643,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,0.108475929,-0.305751998,-0.101309294,-0.102021151,-0.218912688,-0.108146861,0.295585466,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.161318366,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,0.539148376,-0.191507687,-0.083689314,-0.242438442
2014/02/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,0.11632239,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,0.278579338,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.103272291,-0.364467783,-0.191463119,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.058221297,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.095872805,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.135522289,4.260256951,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.245296986,-0.213168944,-0.128377991,0.320056237,-0.226245073,-0.230379043,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.420297031,-0.191507687,-0.083689314,-0.242438442
2014/02/21,-0.140098285,-0.132571897,-0.055065501,-0.149678939,-0.597941656,0.119210418,-0.262390414,0.8683948,6.05980293,0.936795163,0.585898835,-0.181952901,-0.20387063,2.237160788,-0.212292225,-0.132937169,0.286109432,0.563403949,-0.419577544,0.535600253,-0.220904883,-0.297053137,-0.046833727,-0.364467783,-0.151121793,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,0.159906277,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.011077434,-0.103047596,-0.131197132,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.12172842,0.835750239,-0.101309294,0.036538203,-0.162926703,-0.108146861,2.095906418,-0.206588519,-0.128377991,1.575332246,-0.226245073,6.057130769,6.418844353,-0.243419262,-0.172686035,1.468892867,-0.110238168,0.218904534,-0.191507687,-0.083689314,-0.242438442
2014/03/07,-0.140098285,-0.132571897,0.321648824,-0.149678939,-0.549739946,-0.121149509,-0.262390414,1.422128137,-0.256067922,-0.005520177,0.055731881,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.182290708,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.053150002,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.096424431,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,0.066328782,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.021952766,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,0.267283478,-0.213168944,0.045805737,-0.182054166,-0.226245073,-0.157998141,-0.115565556,-0.243419262,-0.172686035,0.153718667,-0.110238168,-0.222877634,-0.191507687,-0.083689314,-0.242438442
2014/03/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.482257553,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.012524855,-0.208312937,-0.153658317,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.07618178,-0.364467783,-0.203757618,-0.11319782,-0.272474999,-0.180479786,-0.059281115,-0.06835728,-0.244543887,-0.137134479,0.05022631,-0.188983143,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.085478533,-0.103047596,-0.160342065,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.11887248,-0.24712035,-0.223403025,4.621528013,-0.129636904,0.607449792,-0.101309294,-0.146360145,-0.218912688,-0.108146861,0.066653824,-0.209659384,-0.128377991,-0.182054166,-0.226245073,-0.29943972,-0.115565556,-0.243419262,-0.172686035,0.102255329,-0.110238168,-0.274193816,-0.191507687,-0.083689314,-0.242438442
2014/04/07,-0.140098285,-0.132571897,-0.133198842,0.299177406,-0.083790084,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.342032269,-0.186630155,-0.181952901,-0.20387063,0.146885458,-0.212292225,0.06775002,-0.138920324,0.059706481,-0.419577544,6.963004353,1.82019499,-0.297053137,0.212783663,-0.364467783,-0.170972287,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,0.095598109,-0.137134479,0.203038848,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.056666343,-0.103047596,-0.159269633,-0.361257644,-0.034749735,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.130004741,1.216250985,-0.101309294,0.119673816,-0.218912688,-0.108146861,0.020951353,-0.195621144,-0.128377991,-0.182054166,-0.226245073,-0.262253202,-0.115565556,-0.243419262,-0.172686035,0.31573288,-0.110238168,1.13419316,-0.191507687,-0.083689314,-0.242438442
2014/04/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,0.98299559,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.013856367,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.117130463,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.461452867,-0.191507687,-0.083689314,-0.242438442
2014/05/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.405134817,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.077939044,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.131843924,13.39227485,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.461452867,-0.191507687,-0.083689314,-0.242438442
2014/05/21,-0.105651572,-0.132571897,-0.213405109,0.027058247,0.093867647,-0.053848729,-0.169966504,-0.239071875,-0.087644699,-0.388472917,-0.136426591,-0.181952901,-0.032388984,-0.208461348,0.201905856,-0.012524855,-0.181547215,-0.245990774,-0.003800164,-0.302756803,-0.220904883,-0.297053137,-0.119935105,-0.364467783,-0.214131102,-0.092351834,0.09702797,-0.157656303,0.273914748,-0.06835728,-0.240089647,-0.137134479,0.877538364,-0.009963969,-0.097689831,-0.117327734,-0.10834958,0.042137109,-0.09998449,-0.103047596,-0.142031856,-0.361257644,-0.19133857,-0.101535064,-0.092227293,-0.121015264,-0.134021191,-0.213940605,-0.124290771,1.127378263,1.037741745,0.123505063,-0.113570331,0.216077596,-0.048951268,-0.186740299,-0.146130907,-0.054618067,-0.23993608,-0.209534043,-0.128377991,-0.140211632,0.063568498,-0.301510908,-0.107980006,-0.239116996,-0.157741297,-0.133005646,-0.110238168,-0.445691774,-0.191507687,-0.083689314,-0.242438442
2014/06/07,-0.077467897,-0.132571897,-0.215644739,-0.149678939,-0.370079028,-0.11415722,-0.262390414,-0.239071875,-0.256067922,-0.386596233,-0.163220186,-0.136475944,-0.20387063,-0.271169608,-0.212292225,-0.023471429,-0.191753337,-0.238097647,-0.195773931,-0.302756803,-0.220904883,-0.297053137,-0.064278374,-0.364467783,-0.212419652,-0.11319782,-0.107786728,-0.165625659,-0.061292502,-0.066719223,-0.241967054,-0.137134479,-0.102362162,-0.362084329,0.621646368,-0.117327734,-0.10834958,-0.089509821,-0.100390251,-0.096888455,-0.161370052,-0.361257644,-0.111134532,0.025851334,-0.083456248,-0.128251051,-0.140561794,-0.194582304,-0.162218802,0.425711139,-0.223403025,-0.312870297,-0.127287767,-0.098206137,-0.018012434,-0.152406371,-0.218912688,-0.098414353,-0.269596673,-0.210975469,-0.127544576,-0.182054166,-0.226245073,-0.302397739,-0.106108247,-0.227774658,-0.172686035,-0.275142485,-0.10523346,-0.447597848,-0.178145269,-0.083689314,-0.242438442
2014/06/21,-0.140098285,-0.132571897,-0.20691393,-0.149678939,-0.390620746,-0.121149509,-0.262390414,-0.239071875,-0.162499465,-0.386659504,-0.143880185,-0.181952901,-0.20387063,-0.115095717,-0.212292225,-0.123529957,-0.187350586,-0.24734363,-0.278432065,-0.302756803,-0.220904883,-0.297053137,-0.134627048,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.128132744,-0.093698185,-0.036574431,-0.244543887,-0.137134479,-0.102380834,-0.343861853,-0.23180336,-0.117327734,-0.10834958,-0.086413594,-0.099260314,-0.103047596,-0.161105385,-0.342694692,-0.262312778,-0.149329651,-0.093581419,0.412659388,-0.205967822,-0.110478575,-0.154191705,-0.24712035,0.051846825,0.641700804,-0.12970383,-0.178918416,-0.086765398,-0.011957571,-0.218912688,-0.108146861,-0.302949185,-0.213022713,-0.128377991,-0.182054166,-0.045111591,-0.245762752,-0.110960043,-0.238638967,-0.172686035,-0.319616975,-0.110238168,-0.449676653,-0.179258804,-0.076047377,-0.242438442
2014/07/07,-0.049197236,-0.132571897,-0.22249409,-0.149678939,-0.451328122,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.397362231,-0.160121807,-0.09857848,-0.20387063,-0.271169608,-0.005193184,-0.01377915,-0.180122188,-0.247585212,-0.289647113,-0.302756803,-0.220904883,-0.297053137,-0.143249606,-0.364467783,-0.214515305,-0.11319782,-0.108930397,-0.174428105,-0.159766666,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,0.061569984,-0.117327734,-0.10834958,-0.089738832,-0.097886315,-0.103047596,-0.161881716,-0.349324317,-0.263904128,-0.329645591,-0.094173849,-0.103880518,-0.205967822,-0.209914292,-0.159961181,-0.24712035,0.11440361,0.403058029,-0.131326653,-0.020376439,-0.084947411,-0.212868635,-0.218912688,-0.108146861,-0.304652545,-0.209695942,-0.1260861,-0.182054166,-0.226245073,-0.076445118,-0.107799397,-0.229078375,-0.091735373,-0.301350666,-0.110238168,-0.444545749,-0.142512154,-0.039147739,-0.242438442
2014/07/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.295556263,-0.121149509,-0.262390414,-0.239071875,0.193060672,-0.395874204,-0.180571104,-0.148603132,0.596377054,-0.145753088,-0.212292225,-0.116882194,-0.185760338,-0.247585212,-0.287185273,-0.302756803,-0.220904883,-0.297053137,-0.143908056,-0.21196812,-0.214515305,-0.11319782,0.03951778,-0.170191928,-0.175438725,-0.062831569,-0.244543887,-0.12798869,-0.102421912,-0.23455166,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.100789244,-0.161362453,0.170173158,0.016300772,-0.177571906,-0.094156922,-0.14253503,-0.181985612,0.016759146,1.492165805,-0.176633242,-0.223403025,-0.136641786,0.406408176,-0.305751998,-0.101309294,-0.199012699,-0.218912688,-0.108146861,-0.30750895,-0.210975469,-0.128377991,-0.182054166,-0.226245073,-0.123098151,-0.115565556,-0.158808028,-0.172686035,-0.300683549,-0.110238168,-0.294707428,-0.191507687,-0.083689314,-0.183608697
2014/08/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.391735024,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.135522289,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.446019428,-0.191507687,-0.083689314,-0.242438442
2014/08/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.423746032,-0.112336311,-0.229381875,-0.239071875,-0.256067922,-0.368572658,-0.169679239,-0.181952901,-0.20387063,-0.139532031,0.063839829,-0.11501867,-0.144868262,-0.247585212,-0.218852938,0.011627093,-0.220904883,-0.181172745,-0.115688775,-0.059468457,-0.208752259,-0.11319782,-0.189444663,-0.138074792,-0.053749801,-0.059776983,-0.239819693,-0.137134479,-0.101300074,-0.274424113,0.019659506,0.002526319,-0.10834958,-0.089318979,-0.100431695,-0.103047596,-0.159598197,0.097815528,-0.23497187,-0.230073536,-0.094258482,-0.163233592,-0.205967822,-0.155164177,0.482729741,-0.24712035,-0.223403025,-0.312870297,-0.104460539,0.169873934,-0.101309294,-0.209404651,-0.218912688,-0.106901332,-0.302327739,-0.21079268,-0.128377991,-0.182054166,-0.226245073,-0.273852776,-0.112133998,0.048656806,0.053560687,-0.141378649,-0.110238168,-0.303401496,-0.191507687,-0.069715487,-0.242438442
2014/09/07,0.096107748,-0.132571897,0.007281717,-0.149678939,-0.175143801,-0.109612232,-0.077542593,-0.239071875,-0.129750505,-0.324775985,-0.140321695,-0.181952901,1.339464188,-0.009885192,-0.070281454,-0.11860237,-0.144372601,-0.246964002,-0.196839662,-0.260838951,-0.220904883,-0.297053137,-0.122461402,-0.220682386,-0.214515305,-0.11319782,-0.138763808,-0.158953092,-1.70E-05,-0.066555418,-0.243126629,-0.137134479,-0.102462991,-6.64E-04,-0.23180336,-0.107739409,-0.10834958,-0.089594883,-0.10024934,-0.103047596,-0.150303781,-0.090768912,-0.213708404,-0.264471155,-0.091821055,-0.162601897,-0.144299281,-0.10549679,-0.149576125,-0.126285307,0.767496437,-0.262519294,-0.123147217,-0.191601774,-0.101309294,-0.171300828,-0.217313089,-0.097116686,-0.298913531,-0.211905085,-0.128377991,-0.182054166,-0.184843135,0.01011433,-0.101323298,0.609863522,-0.062735465,-0.159962633,-0.083498727,0.355401658,0.499329326,-0.018711017,-0.242438442
2014/09/21,0.089546469,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,1.176656298,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,0.513498486,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.12908515,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.461452867,-0.191507687,-0.083689314,-0.242438442
2014/10/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.3086255,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,0.168093615,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,0.00793395,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.283032971,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.267565562,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.201656657,-0.191507687,-0.083689314,-0.242438442
2014/10/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.115924557,-0.121149509,-0.262390414,-0.239071875,7.322977101,0.049478773,-0.186630155,-0.181952901,-0.20387063,1.610078189,-0.212292225,-0.132937169,-0.156268478,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.01297059,-0.364467783,-0.206831243,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.079152609,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.090462316,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.113221038,-0.213168944,-0.128377991,-0.182054166,-0.226245073,2.231899711,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,2.914611739,-0.191507687,-0.083689314,-0.242438442
2014/11/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,2.150581619,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.069195722,-0.213168944,-0.128377991,0.822166641,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.322551923,-0.191507687,-0.083689314,-0.242438442
2014/11/21,-0.140098285,-0.132571897,-0.22249409,4.563312685,-0.597941656,-0.121149509,-0.262390414,-0.239071875,1.428164305,-0.37462424,-0.186630155,-0.181952901,-0.20387063,2.237160788,-0.212292225,-0.132937169,0.208042742,-0.247585212,0.236913056,-0.302756803,-0.220904883,-0.297053137,0.122481962,-0.364467783,-0.037781878,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,7.125199349,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.120788228,-0.361257644,0.729098243,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,6.773192649,-0.24712035,-0.223403025,-0.312870297,-0.122648011,-0.305751998,-0.101309294,0.119673816,2.020526745,-0.108146861,4.006290659,0.409777966,-0.128377991,-0.182054166,-0.226245073,3.075236825,-0.115565556,-0.243419262,-0.172686035,0.58257982,-0.110238168,0.009266998,-0.191507687,-0.083689314,-0.242438442
2014/12/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.308731397,-0.121149509,-0.262390414,-0.239071875,-0.256067922,0.231586407,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,0.017578223,-0.208312937,0.326412478,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.125847716,-0.364467783,6.439882425,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.187853554,-0.137134479,-0.102586227,0.103957324,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.052107452,-0.103047596,-0.159111922,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.122648011,-0.305751998,-0.101309294,-0.212868635,0.117003227,-0.108146861,0.113194872,0.422938816,-0.128377991,-0.182054166,-0.226245073,1.176732251,-0.115565556,-0.243419262,-0.172686035,6.01482108,-0.110238168,-0.290398927,-0.191507687,-0.083689314,-0.242438442
